id,index_time,author,description,keywords,license_url,content,url,source_file_path,source_file_offset,domain,text,content_type_full
"20200327145608/Vzm+/Bm9vAzdoSgg7GMk4w==","Mon Oct 23 08:30:49 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/4514/6194/8343/London-Underground-Docklands.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327145502-www.gov.uk-00011.warc.gz","53583710","museumoflondon.org.uk","","image/jpeg; version=1.01"
"20200327150422/cUUJLnKPVqBXKY3rw78cag==","Mon Oct 23 08:31:26 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/9414/5676/9785/London-Wall-Shop.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327150409-www.gov.uk-00012.warc.gz","22204563","museumoflondon.org.uk","","image/jpeg; version=1.01"
"20200327150433/Mcsj/RLJeDCOJrfreDyekg==","Mon Oct 23 08:31:28 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/9914/5564/3323/london-sugar-slavery.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327150409-www.gov.uk-00012.warc.gz","32938546","museumoflondon.org.uk","","image/jpeg; version=1.01"
"20200327150949/W+v+sdrNiMCubXPE3CKsOQ==","Mon Oct 23 08:32:17 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/7714/6002/2135/we-are-london.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327150409-www.gov.uk-00012.warc.gz","457453468","museumoflondon.org.uk","","image/jpeg"
"20200327151120/dppMiOaDMBVqkoDQ3/V/iA==","Mon Oct 23 08:50:44 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/4914/5624/1704/city-london-remembers.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327151011-www.gov.uk-00013.warc.gz","100576074","museumoflondon.org.uk","","image/jpeg; version=1.01"
"20200327155515//coaNcecb6Zz0Y1VGWJJgg==","Mon Oct 23 08:17:08 GMT 2023","","","","","","https://engineerhere.co.uk/wp-content/uploads/2018/03/Logo-London-Legacy.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327155133-www.gov.uk-00017.warc.gz","215443194","engineerhere.co.uk","","image/jpeg"
"20200327162153/PMmJ8Sc5zhBYyQCPDUwqlg==","Mon Oct 23 09:08:40 GMT 2023","","","","","","https://www.ecitb.org.uk/wp-content/uploads/2019/03/Montcalm_Hotel_London.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327161745-www.gov.uk-00020.warc.gz","220296098","ecitb.org.uk","","image/jpeg"
"20200327163222/629dH+k+uVEH6KqmGbv3SA==","Mon Oct 23 09:06:32 GMT 2023","","","","","","http://www.communityhealthpartnerships.co.uk/uploads/images/547-365/LakesideHealthCentre_London_2_1.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327162528-www.gov.uk-00021.warc.gz","221385350","communityhealthpartnerships.co.uk","","image/jpeg; version=1.01"
"20200327163224/XuYI8MCZtj9k7owpIeuBqQ==","Mon Oct 23 09:06:32 GMT 2023","","","","","","http://www.communityhealthpartnerships.co.uk/uploads/images/547-365/GracefieldGardensPrimaryCareCentre_London_exterior_2.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327162528-www.gov.uk-00021.warc.gz","223190212","communityhealthpartnerships.co.uk","","image/jpeg; version=1.01"
"20200327163312/HljQpk5JOHMTEPtUbZAhvw==","Mon Oct 23 09:06:35 GMT 2023","","","","","","http://www.communityhealthpartnerships.co.uk/uploads/images/547-365/SouthwarkChildDevelopmentCentre_London_entrance_2.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327162528-www.gov.uk-00021.warc.gz","245266588","communityhealthpartnerships.co.uk","","image/jpeg; version=1.01"
"20200327163318/MNIGeAnftfz7EODUYcEkmQ==","Mon Oct 23 09:06:36 GMT 2023","","","","","","http://www.communityhealthpartnerships.co.uk/uploads/images/547-365/WaldronHealthCentre_London_gardens_CROP.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327162528-www.gov.uk-00021.warc.gz","248440797","communityhealthpartnerships.co.uk","","image/jpeg; version=1.01"
"20200327163605//riiLwuooUFi+/eiBHbIfA==","Mon Oct 23 09:06:47 GMT 2023","","","","","","http://www.communityhealthpartnerships.co.uk/uploads/images/547-365/BarkantineCentre_London_2_1.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327162528-www.gov.uk-00021.warc.gz","327923648","communityhealthpartnerships.co.uk","","image/jpeg; version=1.01"
"20200327165823/xjfHJKriGzM4nORelLGGgA==","Mon Oct 23 09:20:53 GMT 2023","","","","","","http://www.communityhealthpartnerships.co.uk/uploads/images/547-365/StJohns_London_exterior_1.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327165341-www.gov.uk-00022.warc.gz","53213236","communityhealthpartnerships.co.uk","","image/jpeg; version=1.01"
"20200327173917/94X3TO0KmN/KUfuoF99zow==","Mon Oct 23 08:45:44 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2018/07/qeii_commonwealth_160418-1260.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327173138-www.gov.uk-00025.warc.gz","205524377","qeiicentre.london","","image/jpeg; version=1.01"
"20200327174014/wBeFMO4ZXeTsLIurDTCuIw==","Mon Oct 23 08:45:49 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2020/01/elizabethmarsh-1.1-min.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327173138-www.gov.uk-00025.warc.gz","226219517","qeiicentre.london","","image/jpeg; version=1.01"
"20200327174028/4m0MSU3Ehq3YakStTOSbwA==","Mon Oct 23 08:45:50 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2018/07/qeii_commonwealth_160418-1011.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327173138-www.gov.uk-00025.warc.gz","235266149","qeiicentre.london","","image/jpeg; version=1.01"
"20200327174028/uNsMCjxfOHlMW1yqy+7ExA==","Mon Oct 23 08:45:50 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2018/07/qeii_commonwealth_160418-1083.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327173138-www.gov.uk-00025.warc.gz","235672413","qeiicentre.london","","image/jpeg; version=1.01"
"20200327174302/wA9B11JfXbH6lKmgPf4mHg==","Mon Oct 23 08:46:04 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2019/02/qeii_bloom_190219-1178.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327173138-www.gov.uk-00025.warc.gz","312933125","qeiicentre.london","","image/jpeg; version=1.01"
"20200327175620/SxysgDPzhgEIOP+3fWb4Kg==","Mon Oct 23 09:08:28 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2020/01/elizabethmarsh2-2-min.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327174931-www.gov.uk-00026.warc.gz","351409945","qeiicentre.london","","image/jpeg; version=1.01"
"20200327181709/P1koH62DYjMDq7DKaMc99g==","Mon Oct 23 08:27:05 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2016/02/4-Way-iPad-Stand.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327181203-www.gov.uk-00028.warc.gz","135508132","qeiicentre.london","","image/jpeg; version=1.01"
"20200327181720/jQOWTYs2GqwoG89tSN9UtA==","Mon Oct 23 08:27:07 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2018/10/wraplondonlogo-300x154.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327181203-www.gov.uk-00028.warc.gz","139143942","qeiicentre.london","","image/jpeg; version=1.01"
"20200327181732/FSHjBSoUNas60Ss/7+JE2w==","Mon Oct 23 08:27:08 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2019/10/d-300x200.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327181203-www.gov.uk-00028.warc.gz","143151572","qeiicentre.london","","image/jpeg; version=1.01"
"20200327181733/s9Kk/E85XiO9OK3lTHjJBA==","Mon Oct 23 08:27:09 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2019/10/d-768x511.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327181203-www.gov.uk-00028.warc.gz","143728334","qeiicentre.london","","image/jpeg; version=1.01"
"20200327181734/Ms2pI6TNuglQ02XHDgRMbA==","Mon Oct 23 08:27:09 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2019/10/d-1024x682.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327181203-www.gov.uk-00028.warc.gz","144115568","qeiicentre.london","","image/jpeg; version=1.01"
"20200327182507/zMVa48Z+Z1fouperdZ22EA==","Mon Oct 23 08:43:19 GMT 2023","","","","","","https://www.bgs.ac.uk/discoveringGeology/geologyOfBritain/buildingStonesLondon/images/roman_wall_london3.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327182355-www.gov.uk-00029.warc.gz","55617914","bgs.ac.uk","","image/jpeg"
"20200327182509/Zg9lb8GThZuOUqJdzMvq6g==","Mon Oct 23 08:43:19 GMT 2023","","","","","","https://www.bgs.ac.uk/discoveringGeology/geologyOfBritain/buildingStonesLondon/images/roman_wall_london2.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327182355-www.gov.uk-00029.warc.gz","55928748","bgs.ac.uk","","image/jpeg"
"20200327182631/NXoobpw2F7Yyqr770ne7Ug==","Mon Oct 23 08:43:31 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2016/03/dsc_9814_48985585093_o.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327182355-www.gov.uk-00029.warc.gz","107582985","qeiicentre.london","","image/jpeg; version=1.01"
"20200327184333/toAwIJLxqspxes7T/AYpSw==","Mon Oct 23 09:12:40 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2020/01/Martina-SM-image-new.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327183940-www.gov.uk-00030.warc.gz","199509550","qeiicentre.london","","image/jpeg"
"20200327215352/ESrhrQahLJlCmMef7vwMwQ==","Mon Oct 23 08:49:42 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/2814/5694/4914/London-Archaeological-Archive.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327214317-www.gov.uk-00040.warc.gz","450629554","museumoflondon.org.uk","","image/jpeg; version=1.01"
"20230908134818/xR507jBLSSF+ZS7I5Me1Fw==","Mon Oct 23 08:27:00 GMT 2023","","","","","","https://www.genomicseducation.hee.nhs.uk/wp-content/uploads/2023/07/IET-London.png","/host_dir/MW-TNAUKGWA-64115-000-20230908132629-www.gov.uk-00001.warc.gz","352953350","hee.nhs.uk","","image/png; version=1.1"
"20230908141430/S2pixDDTN7jxXYaLRpShjQ==","Mon Oct 23 08:18:00 GMT 2023","","","","","","https://london.ivd.nihr.ac.uk/wp-content/themes/nihr/images/image.png","/host_dir/MW-TNAUKGWA-64115-000-20230908141102-www.gov.uk-00003.warc.gz","94944736","nihr.ac.uk","","image/png; version=1.2"
"20230908142513/0CG+OEJQlUxdv5lUH8vylA==","Mon Oct 23 08:18:48 GMT 2023","","","","","","https://london.ivd.nihr.ac.uk/wp-content/uploads/2022/07/linkedin.png","/host_dir/MW-TNAUKGWA-64115-000-20230908141102-www.gov.uk-00003.warc.gz","484672768","nihr.ac.uk","","image/png; version=1.0"
"20230908160203/1QSdsm6ufPHgjrawuaVpeQ==","Mon Oct 23 09:02:53 GMT 2023","","","","","","https://www.sbs.nhs.uk/image/18831/Royal-Free-London/thumbnail.jpg?m=1646669999757","/host_dir/MW-TNAUKGWA-64115-000-20230908155726-www.gov.uk-00008.warc.gz","309863544","sbs.nhs.uk","","image/jpeg"
"20230908173523/UbpNrGEWFMhMAnrj6DVzSQ==","Mon Oct 23 08:27:27 GMT 2023","Andrew Parsons / 10 Downing Stre","","","","","https://www.nhsbsa.nhs.uk/sites/default/files/Nightingale%20Hospital%20London.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908173409-www.gov.uk-00016.warc.gz","10611323","nhsbsa.nhs.uk","","image/jpeg; version=1.01"
"20230908200853/d8cS2hQ22AfJY1By4Zql5g==","Mon Oct 23 09:16:53 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/u730/icm_button.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908200551-www.gov.uk-00025.warc.gz","108098582","hee.nhs.uk","","image/jpeg; version=1.01"
"20230908201017/H2eMDMIGcyUeXcSVwsXK7w==","Mon Oct 23 09:16:59 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/sites/files/jackie_waterman.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908200551-www.gov.uk-00025.warc.gz","149612242","hee.nhs.uk","","image/jpeg; version=1.01"
"20230908201021/H9WJYXkJ1hhfHeyy+rdfQw==","Mon Oct 23 09:16:59 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/sites/files/aman_bhargava.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908200551-www.gov.uk-00025.warc.gz","151643148","hee.nhs.uk","","image/jpeg; version=1.01"
"20230908210216/HPixMeLbHWruqOusWntIDg==","Mon Oct 23 08:30:08 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/sites/files/lynda_frost.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908204824-www.gov.uk-00028.warc.gz","197141365","hee.nhs.uk","","image/jpeg; version=1.01"
"20230908212447/xIOhJvczwNzHaKYEUsj8Iw==","Mon Oct 23 08:22:16 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/sites/files/vascular_training.png","/host_dir/MW-TNAUKGWA-64115-000-20230908211550-www.gov.uk-00030.warc.gz","464412713","hee.nhs.uk","","image/png; version=1.1"
"20230908214348/TzSZMOLyu7r88OO5qdjcOw==","Mon Oct 23 09:00:06 GMT 2023","","","","","","https://ukuaseason.org/wp-content/uploads/2022/08/Ukrainian-Institute-in-London.png","/host_dir/MW-TNAUKGWA-64115-000-20230908212530-www.gov.uk-00031.warc.gz","406340862","ukuaseason.org","","image/png; version=1.0"
"20230908214715/Bx9fYVcBfjFkWZBHlFeBnA==","Mon Oct 23 09:00:20 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/sites/files/khalid_ghufoor_.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908212530-www.gov.uk-00031.warc.gz","469874680","hee.nhs.uk","","image/jpeg; version=1.01"
"20230908214715/sDlD7LoI00BH8vzqZczRsQ==","Mon Oct 23 09:00:20 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/sites/files/training_3.png","/host_dir/MW-TNAUKGWA-64115-000-20230908212530-www.gov.uk-00031.warc.gz","470044150","hee.nhs.uk","","image/png; version=1.1"
"20230908214716/obKUKfvqYf0xchnP+cHoiA==","Mon Oct 23 09:00:20 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/sites/files/training_0.png","/host_dir/MW-TNAUKGWA-64115-000-20230908212530-www.gov.uk-00031.warc.gz","475700211","hee.nhs.uk","","image/png; version=1.1"
"20230908214717/MItIACB8ZquhZVZnemhWiA==","Mon Oct 23 09:00:20 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/sites/files/training_2.png","/host_dir/MW-TNAUKGWA-64115-000-20230908212530-www.gov.uk-00031.warc.gz","480595973","hee.nhs.uk","","image/png; version=1.1"
"20230908232355/snLkgHWejVjNnrfEJucUqA==","Mon Oct 23 09:08:07 GMT 2023","","","","","","https://healthinnovationnetwork.com/wp-content/uploads/2019/12/Digital-Health-London-Accelerator.png","/host_dir/MW-TNAUKGWA-64115-000-20230908231645-www.gov.uk-00043.warc.gz","414035791","healthinnovationnetwork.com","","image/png; version=1.0"
"20200327232330/bS9VSEraeg3DD47RWtlL3Q==","Mon Oct 23 08:18:08 GMT 2023","","","","","","https://www.visitbritain.com/sites/default/files/styles/consumer_hero_image_carousel_medium/public/paragraphs_bundles/hero_image/images/london_cover_2_london_skyline_0.jpg?itok=kmk1IX4P","/host_dir/MW-TNAUKGWA-41399-000-20200327231240-www.gov.uk-00048.warc.gz","468830567","visitbritain.com","","image/jpeg; version=1.01"
"20200327121630/OgKek9T9nMJv3Rc812kQCg==","Mon Oct 23 08:37:44 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/2115/0471/3906/book-london-illustrated-history.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327115745-www.gov.uk-00000.warc.gz","107827459","museumoflondon.org.uk","","image/jpeg; version=1.01"
"20200327121705/doWxwAyjLLjw2KmoHiMQMg==","Mon Oct 23 08:37:48 GMT 2023","","","","","","https://sphr.nihr.ac.uk/wp-content/uploads/2018/04/imperial-college-london.png","/host_dir/MW-TNAUKGWA-41399-000-20200327115745-www.gov.uk-00000.warc.gz","113037678","nihr.ac.uk","","image/png; version=1.0"
"20200327123622/Aal9UR3HmBKrkAPUZRvN2A==","Mon Oct 23 08:29:22 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2019/12/OYW1-300x201.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","70813964","qeiicentre.london","","image/jpeg; version=1.01"
"20200327123644/7P+F8BBraneq877DSA4NzA==","Mon Oct 23 08:29:25 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2020/03/IMG_8170-246x300.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","82297201","qeiicentre.london","","image/jpeg; version=1.01"
"20200327123644/MqPeKKJDYblLo4SDHRHrgg==","Mon Oct 23 08:29:25 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2020/02/Picture1-300x200.png","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","81845037","qeiicentre.london","","image/png; version=1.0"
"20200327123731/yRSqzNp4muTwnjGP89nnCA==","Mon Oct 23 08:29:30 GMT 2023","","","","","","https://qeiicentre.london/wp-content/uploads/2019/12/Nato-5-300x200.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","112821602","qeiicentre.london","","image/jpeg; version=1.01"
"20200327124958/+Wvaqk0E1t2VtCecZO1WKA==","Mon Oct 23 08:30:49 GMT 2023","","","","","","https://trade.visitbritain.com/wp-content/uploads/2017/07/thumb_London-Plus-Westminster-.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","386812842","visitbritain.com","","image/jpeg"
"20200327130733/DfLwm1u4zzMS4JU7MYfGdg==","Mon Oct 23 09:01:55 GMT 2023","","","","","","https://www.britishpatientcapital.co.uk/wp-content/uploads/2018/06/Lloyds-of-London-architecture.jpeg","/host_dir/MW-TNAUKGWA-41399-000-20200327130729-www.gov.uk-00003.warc.gz","1941779","britishpatientcapital.co.uk","","image/jpeg; version=1.01"
"20200327133930/RYUlG/eNPMayJtt05u/10Q==","Mon Oct 23 09:19:35 GMT 2023","","","","","","https://qeiicentre.london/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg","/host_dir/MW-TNAUKGWA-41399-000-20200327133746-www.gov.uk-00005.warc.gz","271381124","qeiicentre.london","","image/svg+xml"
"20200327133930/cS1T8/jhQ7frjlZLT/shWg==","Mon Oct 23 09:19:35 GMT 2023","","","","","","https://qeiicentre.london/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg","/host_dir/MW-TNAUKGWA-41399-000-20200327133746-www.gov.uk-00005.warc.gz","271275712","qeiicentre.london","","image/svg+xml"
"20200327133959/dLgOtEC2RjdQiTAFCNDhrQ==","Mon Oct 23 09:19:40 GMT 2023","","","","","","https://qeiicentre.london/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg","/host_dir/MW-TNAUKGWA-41399-000-20200327133746-www.gov.uk-00005.warc.gz","282858795","qeiicentre.london","","image/svg+xml"
"20200327134000/Gb9Ds6ylk3trsFX4Xi63Yg==","Mon Oct 23 09:19:40 GMT 2023","","","","","","https://qeiicentre.london/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg","/host_dir/MW-TNAUKGWA-41399-000-20200327133746-www.gov.uk-00005.warc.gz","282912571","qeiicentre.london","","image/svg+xml"
"20200327134148/9QDiPkdKWMYxc1y9KHtx8g==","Mon Oct 23 09:19:47 GMT 2023","","","","",".st0{fill:#283a97}.st1{fill:#ee4799}.st2","https://qeiicentre.london/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg","/host_dir/MW-TNAUKGWA-41399-000-20200327133746-www.gov.uk-00005.warc.gz","468512516","qeiicentre.london","","image/svg+xml"
"20200327134405/LJMBOabHsCk3zdJJtP1law==","Mon Oct 23 08:20:53 GMT 2023","","","","","","https://qeiicentre.london/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg","/host_dir/MW-TNAUKGWA-41399-000-20200327134239-www.gov.uk-00006.warc.gz","107320984","qeiicentre.london","","image/svg+xml"
"20200327134425/PtVAaODusFTKvogjKaUucQ==","Mon Oct 23 08:20:56 GMT 2023","","","","","","https://www.nationalarchives.gov.uk/wp-content/uploads/2015/11/Great-Fire-of-London.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327134239-www.gov.uk-00006.warc.gz","115685115","nationalarchives.gov.uk","","image/jpeg"
"20200327141548/ogp02aD3jjCoSxn7gHPqoA==","Mon Oct 23 09:18:23 GMT 2023","","","","","","https://www.royalmint.com/globalassets/consumer/_campaigns/2020/tower-of-london/historicpalaces_logo_black.png","/host_dir/MW-TNAUKGWA-41399-000-20200327140911-www.gov.uk-00008.warc.gz","231218516","royalmint.com","","image/png; version=1.0"
"20200327142738/WOVBU8+HwxF1y4qm+1FtgQ==","Mon Oct 23 09:16:21 GMT 2023","","","","","","https://www.rmg.co.uk/sites/default/files/ROG%20London%20View%201.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","86722402","rmg.co.uk","","image/jpeg; version=1.01"
"20200327145442/QUmhR+pD3ZuigzWbR3i2kA==","Mon Oct 23 09:00:07 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/8814/6011/4043/London-Curriculum-partner-teaser.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","479250679","museumoflondon.org.uk","","image/jpeg; version=1.01"
"20200327145546/GwFsCNP37N8VRrbR2m7K8A==","Mon Oct 23 08:30:46 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/4315/6534/3897/London2012candidatecity-fact.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327145502-www.gov.uk-00011.warc.gz","36957626","museumoflondon.org.uk","","image/jpeg; version=1.01"
