id,index_time,author,description,keywords,license_url,url,image_size,source_file_path,source_file_offset
"20200327135657/hpLhZFxuRIKytPmbbU3qRg==","Mon Oct 16 12:44:39 GMT 2023","","","","","https://www.nationalarchives.gov.uk/wp-content/uploads/2019/09/INF2-44-2685-Childrens-tea-in-post-war-kitchen-1945-400x180.jpg","72000","/host_dir/MW-TNAUKGWA-41399-000-20200327134924-www.gov.uk-00007.warc.gz","201193971"
"20200327143525/mgAoGzpq+KyPv9WcAoio6Q==","Mon Oct 16 13:13:21 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_desktop_1x/public/2018-05/cabinet_war_room_members.png?itok=I8QtCVcO","169320","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","305540888"
"20200327152343/4lRCgCh8nsToXyjemdMjsw==","Mon Oct 16 12:48:24 GMT 2023","","","","","https://northyorkmoorsnationalpark.files.wordpress.com/2014/04/st-johns-fangdale-beck-restoration-of-war-memorial-and-new-gate1.jpg?w=150&h=112","16950","/host_dir/MW-TNAUKGWA-41399-000-20200327151721-www.gov.uk-00014.warc.gz","344991753"
"20200327181125/0xCTR9zbnw7vsnzaYYzBhA==","Mon Oct 16 13:05:14 GMT 2023","","","","","https://cdn.nationalarchives.gov.uk/blog/wp-content/uploads/2014/04/01162757/Ministry_of_Information_First_World_War_Official_Collection_Q30373crop.jpg","72000","/host_dir/MW-TNAUKGWA-41399-000-20200327175950-www.gov.uk-00027.warc.gz","477702124"
"20200327201717/HHh6Erz9QseoPrzKMHBeQw==","Mon Oct 16 12:56:07 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_tablet_1x/public/2019-10/churchill_war_rooms_.jpg?itok=z3SBlQQ7","72760","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","463810289"
"20200327203456/9KPIQs/MGOx4+cEwYBrReA==","Mon Oct 16 13:05:41 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_mobile_2x/public/2020-01/camera_second_world_war_resized.jpg?itok=YZdqsDJE","420000","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","71130699"
"20200327204150/Ye+H+eE43XwFS6+jaGYkQg==","Mon Oct 16 13:06:18 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_2x/public/2018-01/iwmlondon_first_world_war_galleries.jpg?itok=1LPOdRiF","551460","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","265300313"
"20230908143535/3E4xiaz1f4hO33MlsoibIw==","Wed Oct 18 14:16:24 GMT 2023","","","","","https://www.visitengland.com/sites/default/files/styles/map_pin_image/public/worcestershire-world-war-one-commemorations-294-x-168.jpg?itok=LnPtjB0m","44352","/host_dir/MW-TNAUKGWA-64115-000-20230908142539-www.gov.uk-00004.warc.gz","410236242"
"20230908221245/jgw5WGDoSwXrughVoQT8hg==","Wed Oct 18 14:27:25 GMT 2023","","","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1160173/thumbnail_war-pensions-armed-forces-compensation-chamber-rrds.pdf.png","14700","/host_dir/MW-TNAUKGWA-64115-000-20230908220615-www.gov.uk-00034.warc.gz","345840949"
"20200327204146/tonBgbgViWqnJtA6Fhk+fw==","Mon Oct 16 13:06:18 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_desktop_1x/public/2018-01/iwmlondon_first_world_war_galleries.jpg?itok=vYB3wdZq","173400","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","264893255"
"20200327204149/zkWz/Ld4iWY1+6fehdWnxw==","Mon Oct 16 13:06:18 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_1x/public/2018-01/iwmlondon_first_world_war_galleries.jpg?itok=jUf3xmma","137865","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","265103870"
"20200327150221/P/2f0p7NETYc7sdB39EuvA==","Mon Oct 16 12:42:44 GMT 2023","","","","","https://historicengland.org.uk/media/12815/world-war-one-practice-trenches.jpg?anchor=center&mode=crop&quality=90&width=1044&height=275&upscale=true&rnd=132241650420000000","287100","/host_dir/MW-TNAUKGWA-41399-000-20200327145502-www.gov.uk-00011.warc.gz","362533845"
"20200327150226/dD2ix0wNhN85rrkJrMO60g==","Mon Oct 16 12:42:44 GMT 2023","","","","","https://historicengland.org.uk/media/12815/world-war-one-practice-trenches.jpg?anchor=center&mode=crop&quality=90&width=1940&height=445&upscale=true&rnd=132241650420000000","863300","/host_dir/MW-TNAUKGWA-41399-000-20200327145502-www.gov.uk-00011.warc.gz","364905760"
"20200327150227/pMEP7528FHQiXopxyCDPkA==","Mon Oct 16 12:42:45 GMT 2023","","","","","https://historicengland.org.uk/media/12815/world-war-one-practice-trenches.jpg?anchor=center&mode=crop&quality=90&width=1460&height=360&upscale=true&rnd=132241650420000000","525600","/host_dir/MW-TNAUKGWA-41399-000-20200327145502-www.gov.uk-00011.warc.gz","365693136"
"20200327150232/ydujvXwDMxZErRAyW85+0Q==","Mon Oct 16 12:42:45 GMT 2023","","","","","https://historicengland.org.uk/media/12815/world-war-one-practice-trenches.jpg?anchor=center&mode=crop&quality=90&width=660&height=190&upscale=true&rnd=132241650420000000","125400","/host_dir/MW-TNAUKGWA-41399-000-20200327145502-www.gov.uk-00011.warc.gz","368582788"
"20200327203501/sjPo9lULTtLMnEYJ71Axhg==","Mon Oct 16 13:05:41 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_large_mobile_1x/public/2020-01/camera_second_world_war_resized.jpg?itok=022GvidF","135292","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","71743377"
"20200327234046/6rAUEQPupHpZ/Ao+9v0kNQ==","Mon Oct 16 13:02:09 GMT 2023","","","","","https://www.britishcouncil.org/sites/default/files/styles/bc-landscape-100x56/public/first_world_war_remember_the_global_scale_and_legacy.jpg?itok=ietuqX-W","5600","/host_dir/MW-TNAUKGWA-41399-000-20200327233558-www.gov.uk-00050.warc.gz","210061125"
"20200327143610/vMRivRwUTijnGOU1AiQyDg==","Mon Oct 16 13:13:28 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_desktop_1x/public/2020-02/churchill_war_rooms_-_harmsworth_room_1_-_hubpageresize.jpg?itok=9CizXxOr","168831","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","352311191"
"20200327192728/sVOkCwXfyYsoZeX33VIXsw==","Mon Oct 16 13:16:48 GMT 2023","","","","","https://livelb.nationalarchives.gov.uk/wp-content/uploads/2016/04/MAF59-18-World-War-II-poster-Womens-Land-Army-Win-The-Battle-For-Bread-1.jpg","71460","/host_dir/MW-TNAUKGWA-41399-000-20200327191648-www.gov.uk-00032.warc.gz","207719295"
"20200327200651/gnp+NnN8PslFYMKVxepxlw==","Mon Oct 16 12:55:09 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_tablet_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=mgijQGtX","82960","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","216828138"
"20200327220959/cEwz0zJ4O2A94IjnRcvChA==","Mon Oct 16 13:15:34 GMT 2023","","","","","https://www.museumoflondon.org.uk/application/files/6514/7445/4910/A-panel-from-a-cartoon-based-on-the-story-of-Richard-Moore-during-the-Second-World-War.jpg","659395","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","172849671"
"20200327221445/nlXXwinIAAzNBQfPNPXVTw==","Mon Oct 16 13:16:16 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_mobile_/public/2020-02/Churchill%20War%20Rooms%20-%20Exterior-edit.jpg?itok=DLtMyCkT","309141","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","406011356"
"20200327230118/pTrsPc/yRFzWp+U5kKlSkA==","Mon Oct 16 13:03:23 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_mobile_/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=aYdoKUwU","351902","/host_dir/MW-TNAUKGWA-41399-000-20200327225421-www.gov.uk-00046.warc.gz","357128536"
"20230908181755/M4DqWTw3ILKgmDVXMvipdg==","Wed Oct 18 14:38:58 GMT 2023","","","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1178402/thumbnail_Imperial_War_Museum_Annual_Report_and_Accounts_2022_to_2023.pdf.png","14700","/host_dir/MW-TNAUKGWA-64115-000-20230908180212-www.gov.uk-00018.warc.gz","459946124"
"20200327132218/dCWMZakidZ6XEn9/Vs6krA==","Mon Oct 16 13:04:40 GMT 2023","","","","","https://www.royalmint.com/globalassets/the-royal-mint/images/pages/discover/the-sovereign/the-sovereign-in-the-first-world-war/432_the-sovereign-in-the-fww_image2.jpg","256284","/host_dir/MW-TNAUKGWA-41399-000-20200327130729-www.gov.uk-00003.warc.gz","464942679"
"20200327135547/9xH40brZuwbvjiwXe/aSIw==","Mon Oct 16 12:44:31 GMT 2023","","","","","https://www.nationalarchives.gov.uk/wp-content/uploads/2017/01/CAB21-128-1-cover-Sir-Maurice-Hankeys-speech-to-the-Secretariat-of-the-War-Cabinet-November-1918.jpg","2129499","/host_dir/MW-TNAUKGWA-41399-000-20200327134924-www.gov.uk-00007.warc.gz","187329707"
"20200327143611/T8fdKHLblBR1NOcbyRoIjA==","Mon Oct 16 13:13:28 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_mobile_2x/public/2020-02/churchill_war_rooms_-_harmsworth_room_1_-_hubpageresize.jpg?itok=o0ycAhyM","420000","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","352732663"
"20200327143612/hfbMxbSAHX9vvzGYv/Be5Q==","Mon Oct 16 13:13:28 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_large_mobile_1x/public/2020-02/churchill_war_rooms_-_harmsworth_room_1_-_hubpageresize.jpg?itok=3hQYgZDu","135292","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","353105788"
"20200327203620/KazOg23Yl45Jjy6gKDGXJw==","Mon Oct 16 13:05:52 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_desktop_1x/public/2020-01/camera_second_world_war_resized.jpg?itok=OynF1y6w","168831","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","89346162"
"20200327155655/lIRgHGUna2qp/Qy6NPa8eQ==","Mon Oct 16 12:37:07 GMT 2023","Sgt Rupert Frere","Members of Kings Troop Royal Horse Artillery take a break during a gun salute in Green Park London.The Army honoured their Queen today at the start of Her Blue Sapphire Jubilee year with two visually spectacular and very loud Accession Gun Salutes in London. The first, at midday in Green Park, was performed with the aid of 89 horses from The KingÕs Troop Royal Horse Artillery to musical accompaniment by the Royal Artillery Band. Commanded by Captain Katie Lavin, The KingÕs Troop Royal Horse Artillery pulled six First World War era 13 Pounder Field Guns into the park. On the word of command each of the six guns fired blank artillery rounds at ten-second intervals until forty one shots had been fired. Photographer:Sgt Rupert Frere RLC / MoD Crown","","","https://www.army.mod.uk/media/2108/1st-cat12-pro-portfolio-1-satisfied-soldiers-sgt-rupert-frere.jpg","2410200","/host_dir/MW-TNAUKGWA-41399-000-20200327155133-www.gov.uk-00017.warc.gz","307260574"
"20200327143610/DpakdkG7mugMX5yeHJ4AiQ==","Mon Oct 16 13:13:28 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_mobile_1x/public/2020-02/churchill_war_rooms_-_harmsworth_room_1_-_hubpageresize.jpg?itok=_byb14d7","136045","/host_dir/MW-TNAUKGWA-41399-000-20200327142321-www.gov.uk-00009.warc.gz","352502558"
"20200327144602/oixmOtVQue1zj5ZhjCloXA==","Mon Oct 16 13:01:09 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/full_width_image_tablet_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=RHbJDhEW","749859","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","153079844"
"20200327200409/7jnzmUURMgxKyIg+52JmnA==","Mon Oct 16 12:54:54 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_2x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=YmDzN5-d","593320","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","159476866"
"20200327144614/GU7/IuyeGELzuQeRhUgJ9A==","Mon Oct 16 13:01:11 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/full_width_image_mobile_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=ztFYndL3","178642","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","157007764"
"20200327203454/8x35I7jv46WnPUSgfjTafA==","Mon Oct 16 13:05:41 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_mobile_1x/public/2020-01/camera_second_world_war_resized.jpg?itok=Z1P5N0tW","136045","/host_dir/MW-TNAUKGWA-41399-000-20200327203254-www.gov.uk-00036.warc.gz","70648712"
"20200327223327/6EgIS3qWUetdzyiKPKmatQ==","Mon Oct 16 12:58:08 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_large_desktop_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Exterior-edit.jpg?itok=SbwpGeVL","685908","/host_dir/MW-TNAUKGWA-41399-000-20200327222618-www.gov.uk-00044.warc.gz","219933385"
"20200327223329/W/ULfVAbrf7T2X8ihSomUQ==","Mon Oct 16 12:58:08 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/image_gallery_tablet_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201.jpg?itok=vIQzzMfw","369024","/host_dir/MW-TNAUKGWA-41399-000-20200327222618-www.gov.uk-00044.warc.gz","222048025"
"20200327144602/EiX7ImiWaD7qUJyBdFOb3g==","Mon Oct 16 13:01:09 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/full_width_image_desktop_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=qvVAE7Rl","1032000","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","152962831"
"20200327144602/YG6Z4d5O3IaHwY8lpJhDvA==","Mon Oct 16 13:01:09 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/full_width_image_mobile_2x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=CrgEB2gs","713570","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","153340615"
"20200327200408/WXlOPHRwcW83Yx1VD6DW2w==","Mon Oct 16 12:54:54 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_desktop_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=QCd7q38g","186660","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","159111160"
"20200327200652/LwXclDjH4v2u25r6EMRmJg==","Mon Oct 16 12:55:10 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_mobile_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=d_0PQ6Vt","148330","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","217421407"
"20200327213848/7D9P96ruU6+us0TQPTaU9Q==","Mon Oct 16 12:53:37 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_mobile_1x/public/2020-01/c_iwm_a_concept_image_iwms_new_second_world_war_galleries.jpg?itok=YbSmobB2","116480","/host_dir/MW-TNAUKGWA-41399-000-20200327212645-www.gov.uk-00039.warc.gz","384021113"
"20200327221502/CGgC45ElveNzaBkNeAMj6g==","Mon Oct 16 13:16:17 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_desktop_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201%20%281%29.jpg?itok=HNWpPLlH","173400","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","424604739"
"20200327221545/uScYOvLQr25H0HX3DKneLg==","Mon Oct 16 13:16:29 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_mobile_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Exterior-edit.jpg?itok=Vvvvy46P","130130","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","448623858"
"20200327221546/lpZqsctbmfKMeYuVxNQzyg==","Mon Oct 16 13:16:29 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_mobile_2x/public/2020-02/Churchill%20War%20Rooms%20-%20Exterior-edit.jpg?itok=Kiwv1WcI","521430","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","449575752"
"20200327222040/M7pzbSAGWNUaMVL7X2yNfw==","Mon Oct 16 12:49:26 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/image_gallery_large_mobile_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201.jpg?itok=hlLTLDib","351384","/host_dir/MW-TNAUKGWA-41399-000-20200327221636-www.gov.uk-00043.warc.gz","121957355"
"20200327222041/ujEME7VSv6QkwPv5+hIR2A==","Mon Oct 16 12:49:26 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/image_gallery_mobile_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201.jpg?itok=754escXV","137865","/host_dir/MW-TNAUKGWA-41399-000-20200327221636-www.gov.uk-00043.warc.gz","122368386"
"20200327223327/7+k4ozIR7va7obg5VtcMsw==","Mon Oct 16 12:58:08 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_desktop_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Exterior-edit.jpg?itok=44D-DnLN","335070","/host_dir/MW-TNAUKGWA-41399-000-20200327222618-www.gov.uk-00044.warc.gz","221868693"
"20200327225624/IQTe3uzR/kRFLpEZKwFROQ==","Mon Oct 16 13:02:42 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_desktop_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=bZX3DBmS","381790","/host_dir/MW-TNAUKGWA-41399-000-20200327225421-www.gov.uk-00046.warc.gz","99682923"
"20200327225644/CJCuKLvrC0NTNrHQNnDt8Q==","Mon Oct 16 13:02:45 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_tablet_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=I6YklzWK","628056","/host_dir/MW-TNAUKGWA-41399-000-20200327225421-www.gov.uk-00046.warc.gz","113603278"
"20200327144601/qFJW5JTIP+B86VBruvDXMQ==","Mon Oct 16 13:01:09 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/full_width_image_large_mobile_1x/public/2017-11/main20corridor20churchill20war20rooms.jpg?itok=riLOrK0f","421850","/host_dir/MW-TNAUKGWA-41399-000-20200327143824-www.gov.uk-00010.warc.gz","152885730"
"20200327215629/Pa1pEK8MTARZ0TBJfzOYkQ==","Mon Oct 16 13:13:50 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_mobile_2x/public/2020-01/c_iwm_a_concept_image_iwms_new_second_world_war_galleries.jpg?itok=CmId3tyo","465920","/host_dir/MW-TNAUKGWA-41399-000-20200327215614-www.gov.uk-00041.warc.gz","13951767"
"20200327221503/YK0eJ4jC3SuNR/rZwxeErg==","Mon Oct 16 13:16:17 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_tablet_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201%20%281%29.jpg?itok=QbnMPY_s","77180","/host_dir/MW-TNAUKGWA-41399-000-20200327220704-www.gov.uk-00042.warc.gz","424992402"
"20200327222038/oJJyCz8pii7ZEXjG9J7lMQ==","Mon Oct 16 12:49:26 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/image_gallery_desktop_1x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201.jpg?itok=UyEb5lo-","726624","/host_dir/MW-TNAUKGWA-41399-000-20200327221636-www.gov.uk-00043.warc.gz","121613120"
"20200327222043/OBqAA6JeAUHCwEMZu6bn9A==","Mon Oct 16 12:49:29 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/image_gallery_mobile_2x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201%20%281%29.jpg?itok=mxijqJta","552370","/host_dir/MW-TNAUKGWA-41399-000-20200327221636-www.gov.uk-00043.warc.gz","122785349"
"20200327223330/aTuA+aThZygCX/jCBmYc7Q==","Mon Oct 16 12:58:08 GMT 2023","","","","","https://www.iwm.org.uk/sites/default/files/styles/image_gallery_mobile_2x/public/2020-02/Churchill%20War%20Rooms%20-%20Harmsworth%20Room%201.jpg?itok=Q79ZpJVy","552370","/host_dir/MW-TNAUKGWA-41399-000-20200327222618-www.gov.uk-00044.warc.gz","222463074"
